employeeNumber,code,day,month,year,timestamp,who,deleted
37003,98,15,1,2023,12/28/2022 6:52:00 AM,Mister Who Duty,0
37003,98,3,2,2023,12/28/2022 6:52:34 AM,Mister Who Duty,1
37003,90,23,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,24,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,25,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,26,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,27,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,28,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,29,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,30,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,31,1,2023,12/28/2022 7:16:36 AM,Mister Who Duty,1
37003,90,21,1,2023,12/28/2022 7:17:16 AM,Mister Who Duty,1
37003,90,22,1,2023,12/28/2022 7:17:16 AM,Mister Who Duty,1
37003,90,1,2,2023,12/28/2022 7:19:02 AM,Mister Who Duty,1
37003,90,2,2,2023,12/28/2022 7:19:02 AM,Mister Who Duty,1
37003,90,3,2,2023,12/28/2022 7:19:02 AM,Mister Who Duty,1
37003,90,4,2,2023,12/28/2022 7:19:02 AM,Mister Who Duty,1
37003,90,5,2,2023,12/28/2022 7:19:02 AM,Mister Who Duty,1
37003,90,6,2,2023,12/28/2022 7:19:02 AM,Mister Who Duty,1
37003,98,4,2,2023,12/28/2022 7:19:11 AM,Mister Who Duty,0
37003,98,5,2,2023,12/28/2022 7:19:11 AM,Mister Who Duty,0
37003,98,6,2,2023,12/28/2022 7:19:11 AM,Mister Who Duty,0
37003,98,7,2,2023,12/28/2022 7:19:11 AM,Mister Who Duty,0
37003,98,8,2,2023,12/28/2022 7:19:11 AM,Mister Who Duty,0
37003,98,9,2,2023,12/28/2022 7:19:11 AM,Mister Who Duty,0
37003,98,10,2,2023,12/28/2022 7:19:11 AM,Mister Who Duty,0
37003,98,1,3,2023,1/16/2023 7:49:15 AM,Mister Who Duty,1
37003,98,25,2,2023,1/16/2023 7:49:36 AM,Mister Who Duty,0
37003,98,26,2,2023,1/16/2023 7:49:36 AM,Mister Who Duty,0
37003,98,27,2,2023,1/16/2023 7:49:36 AM,Mister Who Duty,0
37003,98,28,2,2023,1/16/2023 7:49:36 AM,Mister Who Duty,0
45130,85,21,1,2023,1/16/2023 4:20:45 PM,Mister Who Duty,0
45130,85,22,1,2023,1/16/2023 4:20:45 PM,Mister Who Duty,0
45130,85,23,1,2023,1/16/2023 4:20:45 PM,Mister Who Duty,0
45130,85,24,1,2023,1/16/2023 4:20:45 PM,Mister Who Duty,0
45130,85,25,1,2023,1/16/2023 4:20:45 PM,Mister Who Duty,0
45130,85,26,1,2023,1/16/2023 4:20:45 PM,Mister Who Duty,0
45130,85,27,1,2023,1/16/2023 4:20:45 PM,Mister Who Duty,0
80,85,28,1,2023,1/16/2023 4:21:41 PM,Mister Who Duty,0
80,85,29,1,2023,1/16/2023 4:21:41 PM,Mister Who Duty,0
80,85,30,1,2023,1/16/2023 4:21:41 PM,Mister Who Duty,0
80,85,31,1,2023,1/16/2023 4:21:41 PM,Mister Who Duty,0
80,85,1,2,2023,1/16/2023 4:22:18 PM,Mister Who Duty,0
80,85,2,2,2023,1/16/2023 4:22:18 PM,Mister Who Duty,0
80,85,3,2,2023,1/16/2023 4:22:18 PM,Mister Who Duty,0
45130,85,11,2,2023,1/16/2023 4:23:24 PM,Mister Who Duty,0
45130,85,12,2,2023,1/16/2023 4:23:24 PM,Mister Who Duty,0
45130,85,13,2,2023,1/16/2023 4:23:24 PM,Mister Who Duty,0
45130,85,14,2,2023,1/16/2023 4:23:24 PM,Mister Who Duty,0
45130,85,15,2,2023,1/16/2023 4:23:24 PM,Mister Who Duty,0
45130,85,16,2,2023,1/16/2023 4:23:24 PM,Mister Who Duty,0
45130,85,17,2,2023,1/16/2023 4:23:24 PM,Mister Who Duty,0
80,85,18,2,2023,1/16/2023 4:24:15 PM,Mister Who Duty,0
80,85,19,2,2023,1/16/2023 4:24:15 PM,Mister Who Duty,0
80,85,20,2,2023,1/16/2023 4:24:15 PM,Mister Who Duty,0
80,85,21,2,2023,1/16/2023 4:24:15 PM,Mister Who Duty,0
80,85,22,2,2023,1/16/2023 4:24:15 PM,Mister Who Duty,0
80,85,23,2,2023,1/16/2023 4:24:15 PM,Mister Who Duty,0
80,85,24,2,2023,1/16/2023 4:24:15 PM,Mister Who Duty,0
4785,86,10,2,2023,1/27/2023 9:57:11 AM,Mister Who Duty,0
4785,86,11,2,2023,1/27/2023 9:57:11 AM,Mister Who Duty,0
4785,86,12,2,2023,1/27/2023 9:57:11 AM,Mister Who Duty,0
4785,86,13,2,2023,1/27/2023 9:57:11 AM,Mister Who Duty,0
4785,86,14,2,2023,1/27/2023 9:57:11 AM,Mister Who Duty,0
4785,86,15,2,2023,1/27/2023 9:57:11 AM,Mister Who Duty,0
4785,86,16,2,2023,1/27/2023 9:57:11 AM,Mister Who Duty,0
2622,86,3,2,2023,1/27/2023 9:57:28 AM,Mister Who Duty,0
2622,86,4,2,2023,1/27/2023 9:57:28 AM,Mister Who Duty,0
2622,86,5,2,2023,1/27/2023 9:57:28 AM,Mister Who Duty,0
2622,86,6,2,2023,1/27/2023 9:57:28 AM,Mister Who Duty,0
2622,86,7,2,2023,1/27/2023 9:57:28 AM,Mister Who Duty,0
2622,86,8,2,2023,1/27/2023 9:57:28 AM,Mister Who Duty,0
2622,86,9,2,2023,1/27/2023 9:57:28 AM,Mister Who Duty,0
4785,86,17,2,2023,1/27/2023 9:58:49 AM,Mister Who Duty,0
4785,86,18,2,2023,1/27/2023 9:58:49 AM,Mister Who Duty,0
4785,86,19,2,2023,1/27/2023 9:58:49 AM,Mister Who Duty,0
4785,86,20,2,2023,1/27/2023 9:58:49 AM,Mister Who Duty,0
4785,86,21,2,2023,1/27/2023 9:58:49 AM,Mister Who Duty,0
4785,86,22,2,2023,1/27/2023 9:58:49 AM,Mister Who Duty,0
4785,86,23,2,2023,1/27/2023 9:58:49 AM,Mister Who Duty,0
2622,86,24,2,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,25,2,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,26,2,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,27,2,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,28,2,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,1,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,2,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,3,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,4,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,5,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,6,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,7,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,8,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
2622,86,9,3,2023,1/27/2023 10:00:53 AM,Mister Who Duty,0
4785,86,10,3,2023,1/27/2023 10:01:25 AM,Mister Who Duty,0
4785,86,11,3,2023,1/27/2023 10:01:25 AM,Mister Who Duty,0
4785,86,12,3,2023,1/27/2023 10:01:25 AM,Mister Who Duty,0
4785,86,13,3,2023,1/27/2023 10:01:25 AM,Mister Who Duty,0
4785,86,14,3,2023,1/27/2023 10:01:25 AM,Mister Who Duty,0
4785,86,15,3,2023,1/27/2023 10:01:25 AM,Mister Who Duty,0
4785,86,16,3,2023,1/27/2023 10:01:25 AM,Mister Who Duty,0
2622,86,17,3,2023,1/27/2023 10:01:49 AM,Mister Who Duty,0
2622,86,18,3,2023,1/27/2023 10:01:49 AM,Mister Who Duty,0
2622,86,19,3,2023,1/27/2023 10:01:49 AM,Mister Who Duty,0
2622,86,20,3,2023,1/27/2023 10:01:49 AM,Mister Who Duty,0
2622,86,21,3,2023,1/27/2023 10:01:49 AM,Mister Who Duty,0
2622,86,22,3,2023,1/27/2023 10:01:49 AM,Mister Who Duty,0
2622,86,23,3,2023,1/27/2023 10:01:49 AM,Mister Who Duty,0
4785,86,24,3,2023,1/27/2023 10:02:05 AM,Mister Who Duty,0
4785,86,25,3,2023,1/27/2023 10:02:05 AM,Mister Who Duty,0
4785,86,26,3,2023,1/27/2023 10:02:05 AM,Mister Who Duty,0
4785,86,27,3,2023,1/27/2023 10:02:05 AM,Mister Who Duty,0
4785,86,28,3,2023,1/27/2023 10:02:05 AM,Mister Who Duty,0
4785,86,29,3,2023,1/27/2023 10:02:05 AM,Mister Who Duty,0
4785,86,30,3,2023,1/27/2023 10:02:05 AM,Mister Who Duty,0
45130,85,1,3,2023,2/2/2023 8:51:14 AM,Mister Who Duty,0
45130,85,2,3,2023,2/2/2023 8:51:14 AM,Mister Who Duty,0
45130,85,3,3,2023,2/2/2023 8:51:14 AM,Mister Who Duty,0
37003,90,1,3,2023,2/2/2023 8:51:22 AM,Mister Who Duty,1
37003,98,18,3,2023,2/7/2023 9:41:56 AM,Mister Who Duty,0
37003,98,19,3,2023,2/7/2023 9:41:56 AM,Mister Who Duty,0
37003,98,20,3,2023,2/7/2023 9:41:56 AM,Mister Who Duty,0
37003,98,21,3,2023,2/7/2023 9:41:56 AM,Mister Who Duty,0
37003,98,22,3,2023,2/7/2023 9:41:56 AM,Mister Who Duty,0
37003,98,23,3,2023,2/7/2023 9:41:56 AM,Mister Who Duty,0
37003,98,24,3,2023,2/7/2023 9:41:56 AM,Mister Who Duty,0
45130,85,11,3,2023,2/9/2023 1:10:50 PM,Mister Who Duty,0
45130,85,12,3,2023,2/9/2023 1:10:50 PM,Mister Who Duty,0
45130,85,13,3,2023,2/9/2023 1:10:50 PM,Mister Who Duty,0
45130,85,14,3,2023,2/9/2023 1:10:50 PM,Mister Who Duty,0
45130,85,15,3,2023,2/9/2023 1:10:50 PM,Mister Who Duty,0
45130,85,16,3,2023,2/9/2023 1:10:50 PM,Mister Who Duty,0
45130,85,17,3,2023,2/9/2023 1:10:50 PM,Mister Who Duty,0
45130,85,1,4,2023,2/9/2023 1:12:16 PM,Mister Who Duty,0
45130,85,2,4,2023,2/9/2023 1:12:16 PM,Mister Who Duty,0
45130,85,3,4,2023,2/9/2023 1:12:16 PM,Mister Who Duty,0
45130,85,4,4,2023,2/9/2023 1:12:16 PM,Mister Who Duty,0
45130,85,5,4,2023,2/9/2023 1:12:16 PM,Mister Who Duty,0
45130,85,6,4,2023,2/9/2023 1:12:16 PM,Mister Who Duty,0
45130,85,7,4,2023,2/9/2023 1:12:16 PM,Mister Who Duty,0
45130,85,21,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,1
45130,85,22,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,0
45130,85,23,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,0
45130,85,24,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,0
45130,85,25,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,0
45130,85,26,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,0
45130,85,27,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,0
45130,85,28,4,2023,3/1/2023 8:34:29 AM,Mister Who Duty,0
80,85,4,3,2023,3/21/2023 12:53:45 PM,Mister Who Duty,0
80,85,5,3,2023,3/21/2023 12:53:45 PM,Mister Who Duty,0
80,85,6,3,2023,3/21/2023 12:53:45 PM,Mister Who Duty,0
80,85,7,3,2023,3/21/2023 12:53:45 PM,Mister Who Duty,0
80,85,8,3,2023,3/21/2023 12:53:45 PM,Mister Who Duty,0
80,85,9,3,2023,3/21/2023 12:53:45 PM,Mister Who Duty,0
80,85,10,3,2023,3/21/2023 12:53:45 PM,Mister Who Duty,0
80,85,25,3,2023,3/21/2023 12:54:17 PM,Mister Who Duty,0
80,85,26,3,2023,3/21/2023 12:54:17 PM,Mister Who Duty,0
80,85,27,3,2023,3/21/2023 12:54:17 PM,Mister Who Duty,0
80,85,28,3,2023,3/21/2023 12:54:17 PM,Mister Who Duty,0
80,85,29,3,2023,3/21/2023 12:54:17 PM,Mister Who Duty,0
80,85,30,3,2023,3/21/2023 12:54:17 PM,Mister Who Duty,0
80,85,31,3,2023,3/21/2023 12:54:17 PM,Mister Who Duty,0
45130,90,21,4,2023,3/22/2023 9:10:17 AM,Mister Who Duty,1
45130,85,13,5,2023,3/22/2023 9:12:40 AM,Mister Who Duty,0
45130,85,14,5,2023,3/22/2023 9:12:40 AM,Mister Who Duty,0
45130,85,15,5,2023,3/22/2023 9:12:40 AM,Mister Who Duty,0
45130,85,16,5,2023,3/22/2023 9:12:40 AM,Mister Who Duty,0
45130,85,17,5,2023,3/22/2023 9:12:40 AM,Mister Who Duty,0
45130,85,18,5,2023,3/22/2023 9:12:40 AM,Mister Who Duty,0
45130,85,19,5,2023,3/22/2023 9:12:40 AM,Mister Who Duty,0
37003,98,7,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,1
37003,98,8,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,0
37003,98,9,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,0
37003,98,10,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,0
37003,98,11,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,0
37003,98,12,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,0
37003,98,13,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,0
37003,98,14,4,2023,3/23/2023 7:37:48 AM,Mister Who Duty,0
37003,90,7,4,2023,3/23/2023 7:37:57 AM,Mister Who Duty,1
37003,90,7,4,2023,3/23/2023 7:40:48 AM,Mister Who Duty,1
37003,90,7,4,2023,3/23/2023 7:40:48 AM,Mister Who Duty,1
37003,90,7,4,2023,3/23/2023 7:40:49 AM,Mister Who Duty,1
2622,86,31,3,2023,4/4/2023 3:02:14 PM,Mister Who Duty,0
2622,86,1,4,2023,4/4/2023 3:02:14 PM,Mister Who Duty,0
2622,86,2,4,2023,4/4/2023 3:02:14 PM,Mister Who Duty,0
2622,86,3,4,2023,4/4/2023 3:02:14 PM,Mister Who Duty,0
2622,86,4,4,2023,4/4/2023 3:02:14 PM,Mister Who Duty,0
2622,86,5,4,2023,4/4/2023 3:02:14 PM,Mister Who Duty,0
2622,86,6,4,2023,4/4/2023 3:02:14 PM,Mister Who Duty,0
2622,86,14,4,2023,4/4/2023 3:02:37 PM,Mister Who Duty,0
2622,86,15,4,2023,4/4/2023 3:02:37 PM,Mister Who Duty,0
2622,86,16,4,2023,4/4/2023 3:02:37 PM,Mister Who Duty,0
2622,86,17,4,2023,4/4/2023 3:02:37 PM,Mister Who Duty,0
2622,86,18,4,2023,4/4/2023 3:02:37 PM,Mister Who Duty,0
2622,86,19,4,2023,4/4/2023 3:02:37 PM,Mister Who Duty,0
2622,86,20,4,2023,4/4/2023 3:02:37 PM,Mister Who Duty,0
4785,86,7,4,2023,4/4/2023 3:03:03 PM,Mister Who Duty,0
4785,86,8,4,2023,4/4/2023 3:03:03 PM,Mister Who Duty,0
4785,86,9,4,2023,4/4/2023 3:03:03 PM,Mister Who Duty,0
4785,86,10,4,2023,4/4/2023 3:03:03 PM,Mister Who Duty,0
4785,86,11,4,2023,4/4/2023 3:03:03 PM,Mister Who Duty,0
4785,86,12,4,2023,4/4/2023 3:03:03 PM,Mister Who Duty,0
4785,86,13,4,2023,4/4/2023 3:03:03 PM,Mister Who Duty,0
4785,86,21,4,2023,4/4/2023 3:03:17 PM,Mister Who Duty,0
4785,86,22,4,2023,4/4/2023 3:03:17 PM,Mister Who Duty,0
4785,86,23,4,2023,4/4/2023 3:03:17 PM,Mister Who Duty,0
4785,86,24,4,2023,4/4/2023 3:03:17 PM,Mister Who Duty,0
4785,86,25,4,2023,4/4/2023 3:03:17 PM,Mister Who Duty,0
4785,86,26,4,2023,4/4/2023 3:03:17 PM,Mister Who Duty,0
4785,86,27,4,2023,4/4/2023 3:03:17 PM,Mister Who Duty,0
2622,86,28,4,2023,4/4/2023 3:03:32 PM,Mister Who Duty,0
2622,86,29,4,2023,4/4/2023 3:03:32 PM,Mister Who Duty,0
2622,86,30,4,2023,4/4/2023 3:03:32 PM,Mister Who Duty,0
2622,86,1,5,2023,4/4/2023 3:04:12 PM,Mister Who Duty,0
2622,86,2,5,2023,4/4/2023 3:04:12 PM,Mister Who Duty,0
2622,86,3,5,2023,4/4/2023 3:04:12 PM,Mister Who Duty,0
2622,86,4,5,2023,4/4/2023 3:04:12 PM,Mister Who Duty,0
2622,86,5,5,2023,4/4/2023 3:04:49 PM,Mister Who Duty,0
2622,86,6,5,2023,4/4/2023 3:04:49 PM,Mister Who Duty,0
2622,86,7,5,2023,4/4/2023 3:04:49 PM,Mister Who Duty,0
2622,86,8,5,2023,4/4/2023 3:04:49 PM,Mister Who Duty,0
2622,86,9,5,2023,4/4/2023 3:04:49 PM,Mister Who Duty,0
2622,86,10,5,2023,4/4/2023 3:04:49 PM,Mister Who Duty,0
2622,86,11,5,2023,4/4/2023 3:04:49 PM,Mister Who Duty,0
4785,86,12,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,13,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,14,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,15,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,16,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,17,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,18,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,19,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,20,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,21,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,22,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,23,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,24,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
4785,86,25,5,2023,4/4/2023 3:05:10 PM,Mister Who Duty,0
2622,86,26,5,2023,4/4/2023 3:05:27 PM,Mister Who Duty,0
2622,86,27,5,2023,4/4/2023 3:05:27 PM,Mister Who Duty,0
2622,86,28,5,2023,4/4/2023 3:05:27 PM,Mister Who Duty,0
2622,86,29,5,2023,4/4/2023 3:05:27 PM,Mister Who Duty,0
2622,86,30,5,2023,4/4/2023 3:05:27 PM,Mister Who Duty,0
2622,86,31,5,2023,4/4/2023 3:05:27 PM,Mister Who Duty,0
2622,86,1,6,2023,4/4/2023 3:06:23 PM,Mister Who Duty,0
4785,86,2,6,2023,4/4/2023 3:06:40 PM,Mister Who Duty,0
4785,86,3,6,2023,4/4/2023 3:06:40 PM,Mister Who Duty,0
4785,86,4,6,2023,4/4/2023 3:06:40 PM,Mister Who Duty,0
4785,86,5,6,2023,4/4/2023 3:06:40 PM,Mister Who Duty,0
4785,86,6,6,2023,4/4/2023 3:06:40 PM,Mister Who Duty,0
4785,86,7,6,2023,4/4/2023 3:06:40 PM,Mister Who Duty,0
4785,86,8,6,2023,4/4/2023 3:06:40 PM,Mister Who Duty,0
4785,86,16,6,2023,4/4/2023 3:06:54 PM,Mister Who Duty,0
4785,86,17,6,2023,4/4/2023 3:06:54 PM,Mister Who Duty,0
4785,86,18,6,2023,4/4/2023 3:06:54 PM,Mister Who Duty,0
4785,86,19,6,2023,4/4/2023 3:06:54 PM,Mister Who Duty,0
4785,86,20,6,2023,4/4/2023 3:06:54 PM,Mister Who Duty,0
4785,86,21,6,2023,4/4/2023 3:06:54 PM,Mister Who Duty,0
4785,86,22,6,2023,4/4/2023 3:06:54 PM,Mister Who Duty,0
2622,86,9,6,2023,4/4/2023 3:07:09 PM,Mister Who Duty,0
2622,86,10,6,2023,4/4/2023 3:07:09 PM,Mister Who Duty,0
2622,86,11,6,2023,4/4/2023 3:07:09 PM,Mister Who Duty,0
2622,86,12,6,2023,4/4/2023 3:07:09 PM,Mister Who Duty,0
2622,86,13,6,2023,4/4/2023 3:07:09 PM,Mister Who Duty,0
2622,86,14,6,2023,4/4/2023 3:07:09 PM,Mister Who Duty,0
2622,86,15,6,2023,4/4/2023 3:07:09 PM,Mister Who Duty,0
2622,86,23,6,2023,4/4/2023 3:07:28 PM,Mister Who Duty,1
2622,86,24,6,2023,4/4/2023 3:07:28 PM,Mister Who Duty,1
2622,86,25,6,2023,4/4/2023 3:07:28 PM,Mister Who Duty,1
2622,86,26,6,2023,4/4/2023 3:07:28 PM,Mister Who Duty,1
2622,86,27,6,2023,4/4/2023 3:07:28 PM,Mister Who Duty,1
2622,86,28,6,2023,4/4/2023 3:07:28 PM,Mister Who Duty,1
2622,86,29,6,2023,4/4/2023 3:07:28 PM,Mister Who Duty,1
4785,86,30,6,2023,4/4/2023 3:07:46 PM,Mister Who Duty,0
37003,98,29,4,2023,4/17/2023 7:44:49 AM,Mister Who Duty,0
37003,98,30,4,2023,4/17/2023 7:44:49 AM,Mister Who Duty,0
37003,98,1,5,2023,4/17/2023 7:44:49 AM,Mister Who Duty,0
37003,98,2,5,2023,4/17/2023 7:44:49 AM,Mister Who Duty,0
37003,98,3,5,2023,4/17/2023 7:44:49 AM,Mister Who Duty,0
37003,98,4,5,2023,4/17/2023 7:44:49 AM,Mister Who Duty,0
37003,98,5,5,2023,4/17/2023 7:45:04 AM,Mister Who Duty,0
80,85,15,4,2023,4/21/2023 12:02:39 AM,Mister Who Duty,0
80,85,16,4,2023,4/21/2023 12:02:39 AM,Mister Who Duty,0
80,85,17,4,2023,4/21/2023 12:02:39 AM,Mister Who Duty,0
80,85,18,4,2023,4/21/2023 12:02:39 AM,Mister Who Duty,0
80,85,19,4,2023,4/21/2023 12:02:39 AM,Mister Who Duty,0
80,85,20,4,2023,4/21/2023 12:02:39 AM,Mister Who Duty,0
80,85,21,4,2023,4/21/2023 12:02:39 AM,Mister Who Duty,0
80,85,6,5,2023,5/9/2023 4:12:03 PM,Mister Who Duty,0
80,85,7,5,2023,5/9/2023 4:12:03 PM,Mister Who Duty,0
80,85,8,5,2023,5/9/2023 4:12:03 PM,Mister Who Duty,0
80,85,9,5,2023,5/9/2023 4:12:03 PM,Mister Who Duty,0
80,85,10,5,2023,5/9/2023 4:12:03 PM,Mister Who Duty,0
80,85,11,5,2023,5/9/2023 4:12:03 PM,Mister Who Duty,0
80,85,12,5,2023,5/9/2023 4:12:03 PM,Mister Who Duty,0
0,93,23,5,2023,5/10/2023 12:50:15 PM,Mister Who Duty,0
37003,98,20,5,2023,5/15/2023 10:43:00 AM,Mister Who Duty,0
37003,98,21,5,2023,5/15/2023 10:43:00 AM,Mister Who Duty,0
37003,98,22,5,2023,5/15/2023 10:43:00 AM,Mister Who Duty,0
37003,98,24,5,2023,5/15/2023 10:43:00 AM,Mister Who Duty,0
37003,98,25,5,2023,5/15/2023 10:43:00 AM,Mister Who Duty,0
37003,98,26,5,2023,5/15/2023 10:43:00 AM,Mister Who Duty,0
45130,85,15,7,2023,5/23/2023 3:02:43 PM,Mister Who Duty,0
45130,85,16,7,2023,5/23/2023 3:02:43 PM,Mister Who Duty,0
45130,85,17,7,2023,5/23/2023 3:02:43 PM,Mister Who Duty,0
45130,85,18,7,2023,5/23/2023 3:02:43 PM,Mister Who Duty,0
45130,85,19,7,2023,5/23/2023 3:02:43 PM,Mister Who Duty,0
45130,85,20,7,2023,5/23/2023 3:02:43 PM,Mister Who Duty,0
45130,85,21,7,2023,5/23/2023 3:02:43 PM,Mister Who Duty,0
45130,85,3,6,2023,5/23/2023 3:03:32 PM,Mister Who Duty,0
45130,85,4,6,2023,5/23/2023 3:03:32 PM,Mister Who Duty,0
45130,85,5,6,2023,5/23/2023 3:03:32 PM,Mister Who Duty,0
45130,85,6,6,2023,5/23/2023 3:03:32 PM,Mister Who Duty,0
45130,85,7,6,2023,5/23/2023 3:03:32 PM,Mister Who Duty,0
45130,85,8,6,2023,5/23/2023 3:03:32 PM,Mister Who Duty,0
45130,85,9,6,2023,5/23/2023 3:03:32 PM,Mister Who Duty,0
45130,85,24,6,2023,5/23/2023 3:05:30 PM,Mister Who Duty,0
45130,85,25,6,2023,5/23/2023 3:05:30 PM,Mister Who Duty,0
45130,85,26,6,2023,5/23/2023 3:05:30 PM,Mister Who Duty,0
45130,85,27,6,2023,5/23/2023 3:05:30 PM,Mister Who Duty,0
45130,85,28,6,2023,5/23/2023 3:05:30 PM,Mister Who Duty,0
45130,85,29,6,2023,5/23/2023 3:05:30 PM,Mister Who Duty,0
45130,85,30,6,2023,5/23/2023 3:05:30 PM,Mister Who Duty,0
80,98,10,6,2023,5/30/2023 7:00:33 AM,Mister Who Duty,0
80,98,11,6,2023,5/30/2023 7:00:33 AM,Mister Who Duty,0
80,98,12,6,2023,5/30/2023 7:00:33 AM,Mister Who Duty,0
80,98,13,6,2023,5/30/2023 7:00:33 AM,Mister Who Duty,0
80,98,14,6,2023,5/30/2023 7:00:33 AM,Mister Who Duty,0
80,98,15,6,2023,5/30/2023 7:00:33 AM,Mister Who Duty,0
80,98,16,6,2023,5/30/2023 7:00:33 AM,Mister Who Duty,0
80,85,27,5,2023,6/1/2023 3:59:40 PM,Mister Who Duty,0
80,85,28,5,2023,6/1/2023 3:59:40 PM,Mister Who Duty,0
80,85,29,5,2023,6/1/2023 3:59:40 PM,Mister Who Duty,0
80,85,30,5,2023,6/1/2023 3:59:40 PM,Mister Who Duty,0
80,85,31,5,2023,6/1/2023 3:59:40 PM,Mister Who Duty,0
80,85,1,6,2023,6/1/2023 3:59:59 PM,Mister Who Duty,0
80,85,2,6,2023,6/1/2023 3:59:59 PM,Mister Who Duty,0
37003,98,11,6,2023,6/12/2023 8:00:45 AM,Mister Who Duty,0
37003,98,12,6,2023,6/12/2023 8:00:45 AM,Mister Who Duty,0
37003,98,13,6,2023,6/12/2023 8:00:45 AM,Mister Who Duty,0
37003,98,14,6,2023,6/12/2023 8:00:45 AM,Mister Who Duty,0
37003,98,15,6,2023,6/12/2023 8:00:45 AM,Mister Who Duty,0
37003,98,16,6,2023,6/12/2023 8:00:45 AM,Mister Who Duty,0
37003,98,1,7,2023,6/12/2023 8:01:50 AM,Mister Who Duty,0
37003,98,2,7,2023,6/12/2023 8:01:50 AM,Mister Who Duty,0
37003,98,3,7,2023,6/12/2023 8:01:50 AM,Mister Who Duty,0
37003,98,4,7,2023,6/12/2023 8:01:50 AM,Mister Who Duty,0
37003,98,5,7,2023,6/12/2023 8:01:50 AM,Mister Who Duty,0
37003,98,6,7,2023,6/12/2023 8:01:50 AM,Mister Who Duty,0
37003,98,7,7,2023,6/12/2023 8:01:50 AM,Mister Who Duty,0
37003,98,22,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,1
37003,98,23,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,1
37003,98,24,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,0
37003,98,25,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,0
37003,98,26,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,0
37003,98,27,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,0
37003,98,28,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,0
37003,98,29,7,2023,6/12/2023 8:02:25 AM,Mister Who Duty,1
45130,98,10,6,2023,6/16/2023 5:31:24 PM,Mister Who Duty,1
